timestamp,vehicle_count,speed,cyclist_presence,time_of_day,day_of_week,lag_vehicle_count,time_of_day_sin,time_of_day_cos,day_of_week_sin,day_of_week_cos,pred_vehicle_count,pred_speed,pred_cyclist_presence,split
2025-01-01 02:30:00,0.2,0.3644283159890756,0,0.0869565217391304,2,0.32,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.3333333333333333,0.4885146742688798,0,train
2025-01-01 02:45:00,0.3333333333333333,0.4885146742688798,0,0.0869565217391304,2,0.28,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.3111111111111111,0.7456240794145708,0,train
2025-01-01 03:00:00,0.3111111111111111,0.7456240794145708,0,0.1304347826086956,2,0.4,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.2444444444444444,0.6761807967710707,0,train
2025-01-01 03:15:00,0.2444444444444444,0.6761807967710707,0,0.1304347826086956,2,0.38,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.0444444444444444,0.9066809904583998,0,train
2025-01-01 03:30:00,0.0444444444444444,0.9066809904583998,0,0.1304347826086956,2,0.32,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.1333333333333333,0.4470112093869313,0,train
2025-01-01 03:45:00,0.1333333333333333,0.4470112093869313,0,0.1304347826086956,2,0.14,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.1333333333333333,0.3421583264657962,0,train
2025-01-01 04:00:00,0.1333333333333333,0.3421583264657962,0,0.1739130434782608,2,0.22,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.2888888888888889,0.8723145458963996,0,train
2025-01-01 04:15:00,0.2888888888888889,0.8723145458963996,0,0.1739130434782608,2,0.22,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.1777777777777778,0.3439594180571186,0,train
2025-01-01 04:30:00,0.1777777777777778,0.3439594180571186,0,0.1739130434782608,2,0.36,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0222222222222222,0.7895277189355996,0,train
2025-01-01 04:45:00,0.0222222222222222,0.7895277189355996,0,0.1739130434782608,2,0.26,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.3111111111111111,0.7888812976121563,0,train
2025-01-01 05:00:00,0.3111111111111111,0.7888812976121563,0,0.217391304347826,2,0.12,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.2444444444444444,0.6634741490200812,0,train
2025-01-01 05:15:00,0.2444444444444444,0.6634741490200812,0,0.217391304347826,2,0.38,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.3111111111111111,0.4489051387193408,0,train
2025-01-01 05:30:00,0.3111111111111111,0.4489051387193408,0,0.217391304347826,2,0.32,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.3555555555555555,0.5058559913894648,0,train
2025-01-01 05:45:00,0.3555555555555555,0.5058559913894648,0,0.217391304347826,2,0.38,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.1555555555555555,0.836952720949244,0,train
2025-01-01 06:00:00,0.1555555555555555,0.836952720949244,0,0.2608695652173913,2,0.42,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.2,0.7118292928720457,1,train
2025-01-01 06:15:00,0.2,0.7118292928720457,1,0.2608695652173913,2,0.24,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.3777777777777778,0.8501353528780513,0,train
2025-01-01 06:30:00,0.3777777777777778,0.8501353528780513,0,0.2608695652173913,2,0.28,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.0666666666666666,0.7319649747537043,0,train
2025-01-01 06:45:00,0.0666666666666666,0.7319649747537043,0,0.2608695652173913,2,0.44,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.7111111111111111,0.1901101858994343,0,train
2025-01-01 07:00:00,0.7111111111111111,0.1901101858994343,0,0.3043478260869565,2,0.16,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.7111111111111111,0.2814851908120339,0,train
2025-01-01 07:15:00,0.7111111111111111,0.2814851908120339,0,0.3043478260869565,2,0.74,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.8666666666666667,0.2762190692318792,1,train
2025-01-01 07:30:00,0.8666666666666667,0.2762190692318792,1,0.3043478260869565,2,0.74,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.8222222222222222,0.0469185801590955,0,train
2025-01-01 07:45:00,0.8222222222222222,0.0469185801590955,0,0.3043478260869565,2,0.88,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.5555555555555556,0.0051506197885897,0,train
2025-01-01 08:00:00,0.5555555555555556,0.0051506197885897,0,0.3478260869565217,2,0.84,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.5555555555555556,0.0661848687844368,1,train
2025-01-01 08:15:00,0.5555555555555556,0.0661848687844368,1,0.3478260869565217,2,0.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.7777777777777778,0.0662271150515885,0,train
2025-01-01 08:30:00,0.7777777777777778,0.0662271150515885,0,0.3478260869565217,2,0.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.6,0.2570608924966927,1,train
2025-01-01 08:45:00,0.6,0.2570608924966927,1,0.3478260869565217,2,0.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.6888888888888889,0.216991315527495,0,train
2025-01-01 09:00:00,0.6888888888888889,0.216991315527495,0,0.3913043478260869,2,0.64,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.7333333333333333,0.2077304954786932,1,train
2025-01-01 09:15:00,0.7333333333333333,0.2077304954786932,1,0.3913043478260869,2,0.72,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.8888888888888888,0.1235597473042229,0,train
2025-01-01 09:30:00,0.8888888888888888,0.1235597473042229,0,0.3913043478260869,2,0.76,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.6444444444444444,0.2431710558233445,0,train
2025-01-01 09:45:00,0.6444444444444444,0.2431710558233445,0,0.3913043478260869,2,0.9,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.0444444444444444,0.6481641964498572,1,train
2025-01-01 10:00:00,0.0444444444444444,0.6481641964498572,1,0.4347826086956521,2,0.68,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.2888888888888889,0.899328993015514,0,train
2025-01-01 10:15:00,0.2888888888888889,0.899328993015514,0,0.4347826086956521,2,0.14,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.2888888888888889,0.662553155125346,0,train
2025-01-01 10:30:00,0.2888888888888889,0.662553155125346,0,0.4347826086956521,2,0.36,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.3111111111111111,0.4072505771661486,0,train
2025-01-01 10:45:00,0.3111111111111111,0.4072505771661486,0,0.4347826086956521,2,0.36,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4000000000000001,0.3542693620141174,0,train
2025-01-01 11:00:00,0.4000000000000001,0.3542693620141174,0,0.4782608695652174,2,0.38,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.4222222222222222,0.7088790774507756,0,train
2025-01-01 11:15:00,0.4222222222222222,0.7088790774507756,0,0.4782608695652174,2,0.46,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.0888888888888888,0.4995300121526695,0,train
2025-01-01 11:30:00,0.0888888888888888,0.4995300121526695,0,0.4782608695652174,2,0.48,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.2222222222222222,0.4687053910924288,0,train
2025-01-01 11:45:00,0.2222222222222222,0.4687053910924288,0,0.4782608695652174,2,0.18,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.1333333333333333,0.5265062861218287,1,train
2025-01-01 12:00:00,0.1333333333333333,0.5265062861218287,1,0.5217391304347826,2,0.3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.0222222222222222,0.7496032820478677,1,train
2025-01-01 12:15:00,0.0222222222222222,0.7496032820478677,1,0.5217391304347826,2,0.22,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.1111111111111111,0.637709286434446,1,train
2025-01-01 12:30:00,0.1111111111111111,0.637709286434446,1,0.5217391304347826,2,0.12,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.4222222222222222,0.928429506266514,0,train
2025-01-01 12:45:00,0.4222222222222222,0.928429506266514,0,0.5217391304347826,2,0.2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.1333333333333333,0.9379436879398152,1,train
2025-01-01 13:00:00,0.1333333333333333,0.9379436879398152,1,0.5652173913043478,2,0.48,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4222222222222222,0.5683899241902965,1,train
2025-01-01 13:15:00,0.4222222222222222,0.5683899241902965,1,0.5652173913043478,2,0.22,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.1111111111111111,0.6738557414949862,0,train
2025-01-01 13:30:00,0.1111111111111111,0.6738557414949862,0,0.5652173913043478,2,0.48,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.0888888888888888,0.7949970909807142,1,train
2025-01-01 13:45:00,0.0888888888888888,0.7949970909807142,1,0.5652173913043478,2,0.2,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.3111111111111111,0.4455222975116832,1,train
2025-01-01 14:00:00,0.3111111111111111,0.4455222975116832,1,0.6086956521739131,2,0.18,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.1777777777777778,0.6025725159199558,1,train
2025-01-01 14:15:00,0.1777777777777778,0.6025725159199558,1,0.6086956521739131,2,0.38,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.4222222222222222,0.4979190280982114,0,train
2025-01-01 14:30:00,0.4222222222222222,0.4979190280982114,0,0.6086956521739131,2,0.26,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.0444444444444444,0.533925141757202,1,train
2025-01-01 14:45:00,0.0444444444444444,0.533925141757202,1,0.6086956521739131,2,0.48,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.3555555555555555,0.5111906970362774,0,train
2025-01-01 15:00:00,0.3555555555555555,0.5111906970362774,0,0.6521739130434783,2,0.14,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.0888888888888888,0.5633908778172989,0,train
2025-01-01 15:15:00,0.0888888888888888,0.5633908778172989,0,0.6521739130434783,2,0.42,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.0222222222222222,0.6873156540995262,0,train
2025-01-01 15:30:00,0.0222222222222222,0.6873156540995262,0,0.6521739130434783,2,0.18,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.1111111111111111,0.4947047551713823,0,train
2025-01-01 15:45:00,0.1111111111111111,0.4947047551713823,0,0.6521739130434783,2,0.12,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.2222222222222222,0.579781784346774,1,train
2025-01-01 16:00:00,0.2222222222222222,0.579781784346774,1,0.6956521739130435,2,0.2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.1111111111111111,0.5785340755064833,0,train
2025-01-01 16:15:00,0.1111111111111111,0.5785340755064833,0,0.6956521739130435,2,0.3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.1111111111111111,0.5992309351491,0,train
2025-01-01 16:30:00,0.1111111111111111,0.5992309351491,0,0.6956521739130435,2,0.2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.3333333333333333,0.8902536105117728,1,train
2025-01-01 16:45:00,0.3333333333333333,0.8902536105117728,1,0.6956521739130435,2,0.2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.6666666666666666,0.2319051544494606,0,train
2025-01-01 17:00:00,0.6666666666666666,0.2319051544494606,0,0.7391304347826086,2,0.4,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.6222222222222222,0.0054678011773984,0,train
2025-01-01 17:15:00,0.6222222222222222,0.0054678011773984,0,0.7391304347826086,2,0.7000000000000001,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.9555555555555556,0.1161747123041858,1,train
2025-01-01 17:30:00,0.9555555555555556,0.1161747123041858,1,0.7391304347826086,2,0.66,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.7333333333333333,0.2302799232126803,1,train
2025-01-01 17:45:00,0.7333333333333333,0.2302799232126803,1,0.7391304347826086,2,0.96,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.9333333333333332,0.2792103182693662,0,train
2025-01-01 18:00:00,0.9333333333333332,0.2792103182693662,0,0.7826086956521738,2,0.76,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0.9333333333333332,0.3082085397152538,0,train
2025-01-01 18:15:00,0.9333333333333332,0.3082085397152538,0,0.7826086956521738,2,0.94,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0.6,0.0761309238707134,1,train
2025-01-01 18:30:00,0.6,0.0761309238707134,1,0.7826086956521738,2,0.94,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0.8888888888888888,0.1850284801999016,0,train
2025-01-01 18:45:00,0.8888888888888888,0.1850284801999016,0,0.7826086956521738,2,0.64,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0.5777777777777777,0.3320649583957039,0,train
2025-01-01 19:00:00,0.5777777777777777,0.3320649583957039,0,0.8260869565217391,2,0.9,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.7999999999999999,0.1860594930360758,0,train
2025-01-01 19:15:00,0.7999999999999999,0.1860594930360758,0,0.8260869565217391,2,0.62,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.7333333333333333,0.092906851331701,0,train
2025-01-01 19:30:00,0.7333333333333333,0.092906851331701,0,0.8260869565217391,2,0.8200000000000001,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.9555555555555556,0.2419540666598778,0,train
2025-01-01 19:45:00,0.9555555555555556,0.2419540666598778,0,0.8260869565217391,2,0.76,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.0444444444444444,0.9042699381434476,0,train
2025-01-01 20:00:00,0.0444444444444444,0.9042699381434476,0,0.8695652173913043,2,0.96,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,0.7613898583323914,0,train
2025-01-01 20:15:00,0.0,0.7613898583323914,0,0.8695652173913043,2,0.14,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.2222222222222222,0.9571505185401424,0,train
2025-01-01 20:30:00,0.2222222222222222,0.9571505185401424,0,0.8695652173913043,2,0.1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0666666666666666,0.932426812044742,0,train
2025-01-01 20:45:00,0.0666666666666666,0.932426812044742,0,0.8695652173913043,2,0.3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4222222222222222,0.7204879319126106,0,train
2025-01-01 21:00:00,0.4222222222222222,0.7204879319126106,0,0.9130434782608696,2,0.16,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.3333333333333333,0.4009702534522267,0,train
2025-01-01 21:15:00,0.3333333333333333,0.4009702534522267,0,0.9130434782608696,2,0.48,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.0444444444444444,0.9825063306263678,0,train
2025-01-01 21:30:00,0.0444444444444444,0.9825063306263678,0,0.9130434782608696,2,0.4,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.3777777777777778,0.440532997422778,0,train
2025-01-01 21:45:00,0.3777777777777778,0.440532997422778,0,0.9130434782608696,2,0.14,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.3777777777777778,0.6570978939557567,0,train
2025-01-01 22:00:00,0.3777777777777778,0.6570978939557567,0,0.9565217391304348,2,0.44,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0.0444444444444444,0.7680104492673151,0,train
2025-01-01 22:15:00,0.0444444444444444,0.7680104492673151,0,0.9565217391304348,2,0.44,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0.1777777777777778,0.4506124236916132,0,train
2025-01-01 22:30:00,0.1777777777777778,0.4506124236916132,0,0.9565217391304348,2,0.14,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0.0666666666666666,0.4915002217013346,0,train
2025-01-01 22:45:00,0.0666666666666666,0.4915002217013346,0,0.9565217391304348,2,0.26,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0.3333333333333333,0.8310386260134766,0,train
2025-01-01 23:00:00,0.3333333333333333,0.8310386260134766,0,1.0,2,0.16,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.1555555555555555,0.8995354102951604,0,train
2025-01-01 23:15:00,0.1555555555555555,0.8995354102951604,0,1.0,2,0.4,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.3555555555555555,0.5387140770145205,0,train
2025-01-01 23:30:00,0.3555555555555555,0.5387140770145205,0,1.0,2,0.24,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.3333333333333333,0.3957717370219172,0,train
2025-01-01 23:45:00,0.3333333333333333,0.3957717370219172,0,1.0,2,0.42,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.4000000000000001,0.7575900192468316,0,train
2025-01-02 00:00:00,0.4000000000000001,0.7575900192468316,0,0.0,3,0.4,0.0,1.0,0.4338837391175582,-0.900968867902419,0.2888888888888889,0.7266115343217383,0,train
2025-01-02 00:15:00,0.2888888888888889,0.7266115343217383,0,0.0,3,0.46,0.0,1.0,0.4338837391175582,-0.900968867902419,0.1111111111111111,0.5954126338239065,0,train
2025-01-02 00:30:00,0.1111111111111111,0.5954126338239065,0,0.0,3,0.36,0.0,1.0,0.4338837391175582,-0.900968867902419,0.1555555555555555,0.7541269138474689,0,train
2025-01-02 00:45:00,0.1555555555555555,0.7541269138474689,0,0.0,3,0.2,0.0,1.0,0.4338837391175582,-0.900968867902419,0.0222222222222222,0.5667294122339749,0,train
2025-01-02 01:00:00,0.0222222222222222,0.5667294122339749,0,0.0434782608695652,3,0.24,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.0,0.7179657840549222,0,train
2025-01-02 01:15:00,0.0,0.7179657840549222,0,0.0434782608695652,3,0.12,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.0,0.4634925648952072,0,train
2025-01-02 01:30:00,0.0,0.4634925648952072,0,0.0434782608695652,3,0.1,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.3333333333333333,0.5205194583468152,0,train
2025-01-02 01:45:00,0.3333333333333333,0.5205194583468152,0,0.0434782608695652,3,0.1,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.0444444444444444,0.8457489178716731,0,train
2025-01-02 02:00:00,0.0444444444444444,0.8457489178716731,0,0.0869565217391304,3,0.4,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.3555555555555555,0.9964325652110032,0,train
2025-01-02 02:15:00,0.3555555555555555,0.9964325652110032,0,0.0869565217391304,3,0.14,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.2888888888888889,0.9433016739039148,0,train
2025-01-02 02:30:00,0.2888888888888889,0.9433016739039148,0,0.0869565217391304,3,0.42,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.0444444444444444,0.8318569767719194,0,train
2025-01-02 02:45:00,0.0444444444444444,0.8318569767719194,0,0.0869565217391304,3,0.36,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.0888888888888888,0.9522722721021648,0,train
2025-01-02 03:00:00,0.0888888888888888,0.9522722721021648,0,0.1304347826086956,3,0.14,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.3555555555555555,0.7018711089956707,0,train
2025-01-02 03:15:00,0.3555555555555555,0.7018711089956707,0,0.1304347826086956,3,0.18,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.0444444444444444,0.9869520651717176,0,train
2025-01-02 03:30:00,0.0444444444444444,0.9869520651717176,0,0.1304347826086956,3,0.42,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.4222222222222222,0.5296383137246605,0,train
2025-01-02 03:45:00,0.4222222222222222,0.5296383137246605,0,0.1304347826086956,3,0.14,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.0,0.5446223099350016,0,train
2025-01-02 04:00:00,0.0,0.5446223099350016,0,0.1739130434782608,3,0.48,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.3777777777777778,0.7045623177340173,0,train
2025-01-02 04:15:00,0.3777777777777778,0.7045623177340173,0,0.1739130434782608,3,0.1,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0444444444444444,0.7134033895039207,0,train
2025-01-02 04:30:00,0.0444444444444444,0.7134033895039207,0,0.1739130434782608,3,0.44,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.3777777777777778,0.7433712688677236,0,train
2025-01-02 04:45:00,0.3777777777777778,0.7433712688677236,0,0.1739130434782608,3,0.14,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0222222222222222,0.5027780418026618,0,train
2025-01-02 05:00:00,0.0222222222222222,0.5027780418026618,0,0.217391304347826,3,0.44,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0.2,0.9183042572554811,0,train
2025-01-02 05:15:00,0.2,0.9183042572554811,0,0.217391304347826,3,0.12,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0.3555555555555555,0.8991662859302613,0,train
2025-01-02 05:30:00,0.3555555555555555,0.8991662859302613,0,0.217391304347826,3,0.28,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0.1777777777777778,0.8016966505377525,0,train
2025-01-02 05:45:00,0.1777777777777778,0.8016966505377525,0,0.217391304347826,3,0.42,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0.3333333333333333,0.701907787079097,1,train
2025-01-02 06:00:00,0.3333333333333333,0.701907787079097,1,0.2608695652173913,3,0.26,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.0444444444444444,0.504140412796698,0,train
2025-01-02 06:15:00,0.0444444444444444,0.504140412796698,0,0.2608695652173913,3,0.4,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.1333333333333333,0.6677009472431484,0,train
2025-01-02 06:30:00,0.1333333333333333,0.6677009472431484,0,0.2608695652173913,3,0.14,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.0,0.3806138933648494,1,train
2025-01-02 06:45:00,0.0,0.3806138933648494,1,0.2608695652173913,3,0.22,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.8444444444444444,0.2966442984588293,1,train
2025-01-02 07:00:00,0.8444444444444444,0.2966442984588293,1,0.3043478260869565,3,0.1,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.5777777777777777,0.0312691456584625,0,train
2025-01-02 07:15:00,0.5777777777777777,0.0312691456584625,0,0.3043478260869565,3,0.86,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.9555555555555556,0.1551570531179859,0,train
2025-01-02 07:30:00,0.9555555555555556,0.1551570531179859,0,0.3043478260869565,3,0.62,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.9111111111111112,0.0123888083313373,0,train
2025-01-02 07:45:00,0.9111111111111112,0.0123888083313373,0,0.3043478260869565,3,0.96,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.7777777777777778,0.0422967502393619,0,train
2025-01-02 08:00:00,0.7777777777777778,0.0422967502393619,0,0.3478260869565217,3,0.92,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,1.0,0.0904637258865888,0,train
2025-01-02 08:15:00,1.0,0.0904637258865888,0,0.3478260869565217,3,0.8,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,0.6888888888888889,0.0283906183736987,1,train
2025-01-02 08:30:00,0.6888888888888889,0.0283906183736987,1,0.3478260869565217,3,1.0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,0.977777777777778,0.137073363919578,0,train
