timestamp,vehicle_count,speed,cyclist_presence,time_of_day,day_of_week,pred_vehicle_count,pred_speed,pred_cyclist_presence
2025-01-02 21:00:00,14,17.914954391834087,0,21,3,4,25.262377009432257,0
2025-01-02 21:15:00,4,25.262377009432257,0,21,3,19,38.53814596269635,0
2025-01-02 21:30:00,19,38.53814596269635,0,21,3,3,48.116809000859156,0
2025-01-02 21:45:00,3,48.116809000859156,0,21,3,15,42.63663499780939,0
2025-01-02 22:00:00,15,42.63663499780939,0,22,3,12,47.58251869905524,0
2025-01-02 22:15:00,12,47.58251869905524,0,22,3,6,49.85759347106152,0
2025-01-02 22:30:00,6,49.85759347106152,0,22,3,4,40.796244487685314,0
2025-01-02 22:45:00,4,40.796244487685314,0,22,3,10,39.70410193575431,0
2025-01-02 23:00:00,10,39.70410193575431,0,23,3,14,20.004708871849253,0
2025-01-02 23:15:00,14,20.004708871849253,0,23,3,9,44.29373559830809,0
2025-01-02 23:30:00,9,44.29373559830809,0,23,3,16,18.53929366429766,0
2025-01-02 23:45:00,16,18.53929366429766,0,23,3,6,29.913201626642937,0
2025-01-03 00:00:00,6,29.913201626642937,0,0,4,7,17.546705222746773,0
2025-01-03 00:15:00,7,17.546705222746773,0,0,4,17,46.21639180718718,0
2025-01-03 00:30:00,17,46.21639180718718,0,0,4,1,17.84720732246649,0
2025-01-03 00:45:00,1,17.84720732246649,0,0,4,4,23.16298253485847,0
2025-01-03 01:00:00,4,23.16298253485847,0,1,4,7,28.09947785146421,0
2025-01-03 01:15:00,7,28.09947785146421,0,1,4,0,45.81259890234459,0
2025-01-03 01:30:00,0,45.81259890234459,0,1,4,16,48.153700208435055,0
2025-01-03 01:45:00,16,48.153700208435055,0,1,4,12,41.36823648406296,0
2025-01-03 02:00:00,12,41.36823648406296,0,2,4,5,39.786341845412,0
2025-01-03 02:15:00,5,39.786341845412,0,2,4,18,42.20014205746028,0
2025-01-03 02:30:00,18,42.20014205746028,0,2,4,6,29.84777032364417,0
2025-01-03 02:45:00,6,29.84777032364417,0,2,4,18,18.8919118807153,0
2025-01-03 03:00:00,18,18.8919118807153,0,3,4,2,23.878876085559856,0
2025-01-03 03:15:00,2,23.878876085559856,0,3,4,17,31.40312246979442,0
2025-01-03 03:30:00,17,31.40312246979442,0,3,4,19,19.15862706938252,0
2025-01-03 03:45:00,19,19.15862706938252,0,3,4,8,41.047407993015426,0
2025-01-03 04:00:00,8,41.047407993015426,0,4,4,2,35.417906778400585,0
2025-01-03 04:15:00,2,35.417906778400585,0,4,4,16,17.901196259267397,0
2025-01-03 04:30:00,16,17.901196259267397,0,4,4,0,22.82585434818084,0
2025-01-03 04:45:00,0,22.82585434818084,0,4,4,5,43.07382371593569,0
2025-01-03 05:00:00,5,43.07382371593569,0,5,4,12,48.94575893476737,0
2025-01-03 05:15:00,12,48.94575893476737,0,5,4,14,46.19000897943249,0
2025-01-03 05:30:00,14,46.19000897943249,0,5,4,20,49.753767864175515,0
2025-01-03 05:45:00,20,49.753767864175515,0,5,4,4,23.85465587962344,0
2025-01-03 06:00:00,4,23.85465587962344,0,6,4,17,20.817540116823853,1
2025-01-03 06:15:00,17,20.817540116823853,1,6,4,14,30.908937266872062,0
2025-01-03 06:30:00,14,30.908937266872062,0,6,4,2,46.540530367184616,1
2025-01-03 06:45:00,2,46.540530367184616,1,6,4,31,14.587024074078462,1
2025-01-03 07:00:00,31,14.587024074078462,1,7,4,25,9.55656752785713,0
2025-01-03 07:15:00,25,9.55656752785713,0,7,4,27,6.696799038955655,0
2025-01-03 07:30:00,27,6.696799038955655,0,7,4,27,8.533522280260527,0
2025-01-03 07:45:00,27,8.533522280260527,0,7,4,47,8.603450952052683,1
2025-01-03 08:00:00,47,8.603450952052683,1,8,4,46,11.981617140197452,0
2025-01-03 08:15:00,46,11.981617140197452,0,8,4,20,9.112067208721863,0
2025-01-03 08:30:00,20,9.112067208721863,0,8,4,35,6.626169393448913,0
2025-01-03 08:45:00,35,6.626169393448913,0,8,4,48,14.405318271353835,0
2025-01-03 09:00:00,48,14.405318271353835,0,9,4,24,11.134151959357899,0
2025-01-03 09:15:00,24,11.134151959357899,0,9,4,43,13.766614859257928,0
2025-01-03 09:30:00,43,13.766614859257928,0,9,4,24,5.26366974497252,0
2025-01-03 09:45:00,24,5.26366974497252,0,9,4,0,31.812952865322412,0
2025-01-03 10:00:00,0,31.812952865322412,0,10,4,10,35.794575037324734,0
2025-01-03 10:15:00,10,35.794575037324734,0,10,4,16,44.341504664889825,0
2025-01-03 10:30:00,16,44.341504664889825,0,10,4,2,19.68482415802216,1
2025-01-03 10:45:00,2,19.68482415802216,1,10,4,5,39.21000390091192,0
2025-01-03 11:00:00,5,39.21000390091192,0,11,4,4,49.88228929758669,0
2025-01-03 11:15:00,4,49.88228929758669,0,11,4,4,40.41422954251468,0
2025-01-03 11:30:00,4,40.41422954251468,0,11,4,18,23.65718356101192,0
2025-01-03 11:45:00,18,23.65718356101192,0,11,4,13,23.800485382912946,1
2025-01-03 12:00:00,13,23.800485382912946,1,12,4,3,23.002498192621196,0
2025-01-03 12:15:00,3,23.002498192621196,0,12,4,1,27.535695131149417,1
2025-01-03 12:30:00,1,27.535695131149417,1,12,4,1,31.667374387615496,0
2025-01-03 12:45:00,1,31.667374387615496,0,12,4,17,44.826352511148905,0
2025-01-03 13:00:00,17,44.826352511148905,0,13,4,4,18.09428781779763,0
2025-01-03 13:15:00,4,18.09428781779763,0,13,4,16,19.690532995772426,1
2025-01-03 13:30:00,16,19.690532995772426,1,13,4,14,42.46338923805084,0
2025-01-03 13:45:00,14,42.46338923805084,0,13,4,10,22.453745652811875,1
2025-01-03 14:00:00,10,22.453745652811875,1,14,4,1,27.270564558230895,0
2025-01-03 14:15:00,1,27.270564558230895,0,14,4,14,30.31162227083052,0
2025-01-03 14:30:00,14,30.31162227083052,0,14,4,19,34.160620741468904,0
2025-01-03 14:45:00,19,34.160620741468904,0,14,4,14,28.878997381244456,0
2025-01-03 15:00:00,14,28.878997381244456,0,15,4,18,39.41746550227121,0
2025-01-03 15:15:00,18,39.41746550227121,0,15,4,9,47.43056688065231,0
2025-01-03 15:30:00,9,47.43056688065231,0,15,4,19,31.069751468339145,0
2025-01-03 15:45:00,19,31.069751468339145,0,15,4,20,27.1594692878895,1
2025-01-03 16:00:00,20,27.1594692878895,1,16,4,10,23.405096657236758,1
2025-01-03 16:15:00,10,23.405096657236758,1,16,4,15,20.316594272930303,1
2025-01-03 16:30:00,15,20.316594272930303,1,16,4,7,21.30235453222545,0
2025-01-03 16:45:00,7,21.30235453222545,0,16,4,44,13.967884099060118,0
2025-01-03 17:00:00,44,13.967884099060118,0,17,4,48,14.731103492701044,0
2025-01-03 17:15:00,48,14.731103492701044,0,17,4,38,5.408686162664789,1
2025-01-03 17:30:00,38,5.408686162664789,1,17,4,47,8.476192144826836,1
2025-01-03 17:45:00,47,8.476192144826836,1,17,4,25,6.206358711006008,0
2025-01-03 18:00:00,25,6.206358711006008,0,18,4,45,13.942172628959257,1
2025-01-03 18:15:00,45,13.942172628959257,1,18,4,45,11.903948286293653,1
2025-01-03 18:30:00,45,11.903948286293653,1,18,4,44,9.81145394056293,0
2025-01-03 18:45:00,44,9.81145394056293,0,18,4,43,13.735786241067773,0
2025-01-03 19:00:00,43,13.735786241067773,0,19,4,50,8.772859652420726,0
2025-01-03 19:15:00,50,8.772859652420726,0,19,4,36,7.768776481472037,0
2025-01-03 19:30:00,36,7.768776481472037,0,19,4,20,5.845170076806819,0
2025-01-03 19:45:00,20,5.845170076806819,0,19,4,2,21.458235677473205,0
2025-01-03 20:00:00,2,21.458235677473205,0,20,4,14,33.78067260955664,0
2025-01-03 20:15:00,14,33.78067260955664,0,20,4,13,36.63891700356036,0
2025-01-03 20:30:00,13,36.63891700356036,0,20,4,13,31.188715064660176,0
2025-01-03 20:45:00,13,31.188715064660176,0,20,4,12,17.18194768789345,0
2025-01-03 21:00:00,12,17.18194768789345,0,21,4,18,39.96723550595934,0
2025-01-03 21:15:00,18,39.96723550595934,0,21,4,14,44.55542354217701,0
2025-01-03 21:30:00,14,44.55542354217701,0,21,4,10,33.623971984286044,0
2025-01-03 21:45:00,10,33.623971984286044,0,21,4,12,45.352524337615314,0
2025-01-03 22:00:00,12,45.352524337615314,0,22,4,5,33.64160432592581,0
2025-01-03 22:15:00,5,33.64160432592581,0,22,4,14,18.670420828636832,0
2025-01-03 22:30:00,14,18.670420828636832,0,22,4,4,21.379935746658532,0
2025-01-03 22:45:00,4,21.379935746658532,0,22,4,6,26.27277079541124,0
2025-01-03 23:00:00,6,26.27277079541124,0,23,4,6,18.122151504921966,0
2025-01-03 23:15:00,6,18.122151504921966,0,23,4,11,23.162574404243042,0
2025-01-03 23:30:00,11,23.162574404243042,0,23,4,12,35.7757358743917,0
2025-01-03 23:45:00,12,35.7757358743917,0,23,4,3,27.428650614775666,0
2025-01-04 00:00:00,3,27.428650614775666,0,0,5,8,32.445476962517006,0
2025-01-04 00:15:00,8,32.445476962517006,0,0,5,14,35.44698196499593,0
2025-01-04 00:30:00,14,35.44698196499593,0,0,5,1,34.52097930826531,0
2025-01-04 00:45:00,1,34.52097930826531,0,0,5,7,30.10808411803878,0
2025-01-04 01:00:00,7,30.10808411803878,0,1,5,18,28.25704190829513,0
2025-01-04 01:15:00,18,28.25704190829513,0,1,5,4,27.70788037395223,0
2025-01-04 01:30:00,4,27.70788037395223,0,1,5,1,23.55236044126291,0
2025-01-04 01:45:00,1,23.55236044126291,0,1,5,12,26.562196844831988,0
2025-01-04 02:00:00,12,26.562196844831988,0,2,5,0,15.263702709692616,0
2025-01-04 02:15:00,0,15.263702709692616,0,2,5,20,20.35006987145162,0
2025-01-04 02:30:00,20,20.35006987145162,0,2,5,15,20.62384806408445,0
2025-01-04 02:45:00,15,20.62384806408445,0,2,5,10,18.076066858905037,0
2025-01-04 03:00:00,10,18.076066858905037,0,3,5,8,17.808181098157476,0
2025-01-04 03:15:00,8,17.808181098157476,0,3,5,18,15.638486849992637,0
2025-01-04 03:30:00,18,15.638486849992637,0,3,5,4,49.383251591801226,0
2025-01-04 03:45:00,4,49.383251591801226,0,3,5,5,28.92494596660096,0
2025-01-04 04:00:00,5,28.92494596660096,0,4,5,10,45.29274940628931,0
2025-01-04 04:15:00,10,45.29274940628931,0,4,5,5,49.12735070307999,0
2025-01-04 04:30:00,5,49.12735070307999,0,4,5,5,38.402512697355085,0
2025-01-04 04:45:00,5,38.402512697355085,0,4,5,1,34.486701255487546,0
2025-01-04 05:00:00,1,34.486701255487546,0,5,5,7,31.68168194442442,0
2025-01-04 05:15:00,7,31.68168194442442,0,5,5,12,41.93225266171779,0
2025-01-04 05:30:00,12,41.93225266171779,0,5,5,5,48.8797923276482,0
2025-01-04 05:45:00,5,48.8797923276482,0,5,5,3,29.890275351574587,0
2025-01-04 06:00:00,3,29.890275351574587,0,6,5,0,40.76865142944709,0
2025-01-04 06:15:00,0,40.76865142944709,0,6,5,11,19.019288865872124,0
2025-01-04 06:30:00,11,19.019288865872124,0,6,5,13,25.10206936340895,0
2025-01-04 06:45:00,13,25.10206936340895,0,6,5,24,10.06103956359347,0
2025-01-04 07:00:00,24,10.06103956359347,0,7,5,50,9.811401018548175,0
2025-01-04 07:15:00,50,9.811401018548175,0,7,5,30,10.938830975578988,0
2025-01-04 07:30:00,30,10.938830975578988,0,7,5,25,8.366042781939207,0
2025-01-04 07:45:00,25,8.366042781939207,0,7,5,29,10.486031179381532,0
2025-01-04 08:00:00,29,10.486031179381532,0,8,5,29,14.899602323899453,0
2025-01-04 08:15:00,29,14.899602323899453,0,8,5,32,11.845715478798333,0
2025-01-04 08:30:00,32,11.845715478798333,0,8,5,39,7.5464065476376385,0
2025-01-04 08:45:00,39,7.5464065476376385,0,8,5,24,5.027108994143297,0
2025-01-04 09:00:00,24,5.027108994143297,0,9,5,28,10.956387406078443,0
2025-01-04 09:15:00,28,10.956387406078443,0,9,5,43,11.061018810558387,0
2025-01-04 09:30:00,43,11.061018810558387,0,9,5,22,8.488682665429952,0
2025-01-04 09:45:00,22,8.488682665429952,0,9,5,16,44.77546110057591,0
2025-01-04 10:00:00,16,44.77546110057591,0,10,5,11,29.298140252757094,0
2025-01-04 10:15:00,11,29.298140252757094,0,10,5,20,40.58036163212755,0
2025-01-04 10:30:00,20,40.58036163212755,0,10,5,8,22.175063351863304,0
2025-01-04 10:45:00,8,22.175063351863304,0,10,5,2,17.327369357837213,0
2025-01-04 11:00:00,2,17.327369357837213,0,11,5,7,40.2558792762947,0
2025-01-04 11:15:00,7,40.2558792762947,0,11,5,7,43.97793105121222,0
2025-01-04 11:30:00,7,43.97793105121222,0,11,5,4,22.056956201671056,0
2025-01-04 11:45:00,4,22.056956201671056,0,11,5,2,20.749302927584754,0
2025-01-04 12:00:00,2,20.749302927584754,0,12,5,4,23.249211112274992,0
2025-01-04 12:15:00,4,23.249211112274992,0,12,5,13,33.30728986691918,0
